name,url,price
Boiling Ring (Brown),https://www.jumia.com.ng/boiling-ring-brown-universal-mpg177509.html,"₦ 2,000"
Solar Panel Powered IP Camera 4G SIM Card With Built-in Battery ,https://www.jumia.com.ng/generic-solar-panel-powered-ip-camera-4g-sim-card-with-built-in-battery-61350849.html,"₦ 90,000"
Hilook CCTV OUTDOOR BULLET CAMERA 720P,https://www.jumia.com.ng/hilook-cctv-outdoor-bullet-camera-720p-81896221.html,"₦ 9,000"
VR Box Virtual Reality Glasses 3D VR Box Headset + Free Remote,https://www.jumia.com.ng/vr-box-virtual-reality-glasses-3d-vr-box-headset-free-remote-63246871.html,"₦ 9,205"
Qasa 2000i (2kva) Automatic Voltage Stabilizer - AVR-Pro I Series,https://www.jumia.com.ng/qasa-2000i-2kva-automatic-voltage-stabilizer-avr-pro-i-series-75416396.html,"₦ 21,000"
Solar Power Inverter 3000W LED 24V DC To 220V AC Sine Wave Converter,https://www.jumia.com.ng/generic-solar-power-inverter-3000w-led-24v-dc-to-220v-ac-sine-wave-converter-50133496.html,"₦ 10,250"
SUOER 1500 Watts Inverter,https://www.jumia.com.ng/suoer-1500-watts-inverter-45590810.html,"₦ 12,500"
PULUZ Outdoor Portable Waterproof Scratch-proof Dual Shoulder Camera Backpack Camera Bag Digital Photo Video DSLR Bag&Rain Cover,https://www.jumia.com.ng/generic-puluz-outdoor-portable-waterproof-scratch-proof-dual-shoulder-camera-backpack-camera-bag-digital-photo-video-dslr-bagrain-cover-47127573.html,"₦ 11,988"
Samsung Wireless Bluetooth Samsung Earbuds One Ear Bluetooth,https://www.jumia.com.ng/samsung-wireless-bluetooth-samsung-earbuds-one-ear-bluetooth-79360128.html,"₦ 8,630"
"LG 50"" UHD 4K Smart  HDR WebOS Smart AI ThinQ TV + Magic Remote",https://www.jumia.com.ng/lg-50-uhd-4k-smart-hdr-webos-smart-ai-thinq-tv-magic-remote-72125638.html,"₦ 247,600"
Qasa Rechargeable Fan Replacement Battery 12V 4.5Ah,https://www.jumia.com.ng/qasa-rechargeable-fan-replacement-battery-12v-4.5ah-58152161.html,"₦ 6,000"
Bluetooth Home Theater System(WS21),https://www.jumia.com.ng/generic-bluetooth-home-theater-systemws21-77980082.html,"₦ 24,500"
Fpv Cocoon FPV HD Camera Drone,https://www.jumia.com.ng/fpv-cocoon-fpv-hd-camera-drone-76762439.html,"₦ 45,000"
"Gotv HDMI Decoder, Antenna+ One Month Gotv Max Subcription",https://www.jumia.com.ng/gotv-hdmi-decoder-antenna-one-month-gotv-max-subcription-76680516.html,"₦ 29,999"
XIAOMI Mi Band 4 Smart Bracelet 5ATM Waterproof Sports Smartwatch,https://www.jumia.com.ng/xiaomi-mi-band-4-smart-bracelet-5atm-waterproof-sports-smartwatch-65644565.html,"₦ 13,000"
8GB USB Voice Recorder Professional D Ictaphone Digital Audio Voice Recorder,https://www.jumia.com.ng/generic-8gb-usb-voice-recorder-professional-d-ictaphone-digital-audio-voice-recorder-63882970.html,"₦ 8,900"
Samsung 40 INCH FULL HD SMART LED TV,https://www.jumia.com.ng/samsung-40-inch-full-hd-smart-led-tv-73110476.html,"₦ 230,000"
Realme Wireless Wireless Earbuds Bluetooth Headphones Fingerprint Touch Control Earpôds 6D Stereo Bass Iphone Headset,https://www.jumia.com.ng/realme-wireless-wireless-earbuds-bluetooth-headphones-fingerprint-touch-control-earpods-6d-stereo-bass-iphone-headset-83162921.html,"₦ 5,900"
"10 Metre HDMI Cable For TV, Computer 10m",https://www.jumia.com.ng/generic-10-metre-hdmi-cable-for-tv-computer-10m-56288819.html,"₦ 3,700"
XIAOMI Mi Band 4 Smart Bracelet 5ATM Waterproof Sports Smartwatch,https://www.jumia.com.ng/xiaomi-mi-band-4-smart-bracelet-5atm-waterproof-sports-smartwatch-65644565.html,"₦ 13,000"
8GB USB Voice Recorder Professional D Ictaphone Digital Audio Voice Recorder,https://www.jumia.com.ng/generic-8gb-usb-voice-recorder-professional-d-ictaphone-digital-audio-voice-recorder-63882970.html,"₦ 8,900"
Samsung 40 INCH FULL HD SMART LED TV,https://www.jumia.com.ng/samsung-40-inch-full-hd-smart-led-tv-73110476.html,"₦ 230,000"
Realme Wireless Wireless Earbuds Bluetooth Headphones Fingerprint Touch Control Earpôds 6D Stereo Bass Iphone Headset,https://www.jumia.com.ng/realme-wireless-wireless-earbuds-bluetooth-headphones-fingerprint-touch-control-earpods-6d-stereo-bass-iphone-headset-83162921.html,"₦ 5,900"
"10 Metre HDMI Cable For TV, Computer 10m",https://www.jumia.com.ng/generic-10-metre-hdmi-cable-for-tv-computer-10m-56288819.html,"₦ 3,700"
Vr Headset With Remote Controller,https://www.jumia.com.ng/generic-vr-headset-with-remote-controller-56489567.html,"₦ 16,590"
Dsppa 30W Mixer Amplifier,https://www.jumia.com.ng/dsppa-30w-mixer-amplifier-67942705.html,"₦ 41,000"
SUOER 50amps 12volts Inverter Battery Charger,https://www.jumia.com.ng/suoer-50amps-12volts-inverter-battery-charger-63501964.html,"₦ 18,900"
Sony DVD Full HD Multiplayer,https://www.jumia.com.ng/sony-dvd-full-hd-multiplayer-80301783.html,"₦ 7,280"
Full HD Portable Sports Camcorder 1080P Mini Car DV DVR Cameras,https://www.jumia.com.ng/generic-full-hd-portable-sports-camcorder-1080p-mini-car-dv-dvr-cameras-71428170.html,"₦ 4,320"
1080P Bulb IP Camera CCTV 360 Degree VR WiFi Wireless Lamp Talk & Heard H.265 V380 PRO,https://www.jumia.com.ng/generic-1080p-bulb-ip-camera-cctv-360-degree-vr-wifi-wireless-lamp-talk-heard-h.265-v380-pro-45650496.html,"₦ 14,717 - ₦ 19,117"
10inches Lightweight Led Ring Light Camera Tripod Phone Stand Portable Desktop Tripode,https://www.jumia.com.ng/generic-10inches-lightweight-led-ring-light-camera-tripod-phone-stand-portable-desktop-tripode-64542154.html,"₦ 7,914"
WIRELESS CHARGER MAGSAFE WIRELESS IPHONE CHARGER 11/12/PROMAX TYPE-C ADAPTER,https://www.jumia.com.ng/wireless-charger-magsafe-wireless-iphone-charger-1112promax-type-c-adapter-82835450.html,"₦ 8,999"
Double Wall Mounted Glass Shelf DVD/DECODER Hanger,https://www.jumia.com.ng/double-wall-mounted-glass-shelf-dvddecoder-hanger-generic-mpg341636.html,"₦ 6,500"
Polystar 43 INCH SMART CURVED LED,https://www.jumia.com.ng/polystar-43-inch-smart-curved-led-82278072.html,"₦ 165,000"
Wireless Music Redmi MI Wireless Bluetooth Earpod_Earphones Charging Box,https://www.jumia.com.ng/wireless-music-redmi-mi-wireless-bluetooth-earpodearphones-charging-box-82758697.html,"₦ 6,500"
Samsung DVD-5050 Usb And Last Memory Exeptional Picture,https://www.jumia.com.ng/samsung-dvd-5050-usb-and-last-memory-exeptional-picture-39279856.html,"₦ 8,400"
RG-59 CCTV CABLE WITH POWER,https://www.jumia.com.ng/rg-59-cctv-cable-with-power-generic-mpg1201100.html,"₦ 35,000"
LG 300Watts 5.1Ch DVD Home Theater System HT358SD,https://www.jumia.com.ng/lg-300watts-5.1ch-dvd-home-theater-system-ht358sd-45395048.html,"₦ 51,500"
7.8 Inch Portable  DVD/CD/TV/FM Radio Player (3D),https://www.jumia.com.ng/generic-7.8-inch-portable-dvdcdtvfm-radio-player-3d-35184010.html,"₦ 21,000 - ₦ 95,000"
Supermaster Alternator Booster For Genarator,https://www.jumia.com.ng/alternator-booster-for-genarator-supermaster-mpg254955.html,"₦ 6,500"
8inch Folding Mobile Phone 3D Screen Magnifier Enlarger Desktop Bracket Holder-Golden,https://www.jumia.com.ng/generic-8inch-folding-mobile-phone-3d-screen-magnifier-enlarger-desktop-bracket-holder-golden-77123629.html,"₦ 1,586"
Dstv Explora Dish And Accessories No Subscription,https://www.jumia.com.ng/explora-dish-and-accessories-no-subscription-dstv-mpg1538456.html,"₦ 77,150"
Will Share Bluetooth Home Theater Sound God With Free Dvd Player,https://www.jumia.com.ng/will-share-bluetooth-home-theater-sound-god-with-free-dvd-player-80322000.html,"₦ 28,990"
20W IPhone Charger USB Type C IPhone 12/11/X/XR/ Pro Max,https://www.jumia.com.ng/generic-20w-iphone-charger-usb-type-c-iphone-1211xxr-pro-max-77243512.html,"₦ 7,500"
TStv DECODER,https://www.jumia.com.ng/generic-tstv-decoder-77322144.html,"₦ 11,900"
Fingerprint Touch Earphone With Inbuilt Power Bank,https://www.jumia.com.ng/generic-fingerprint-touch-earphone-with-inbuilt-power-bank-83246641.html,"₦ 4,995"
Newest Upgraded RF Learning Starter Kit For Arduino R3 UNO R3 Learning Suits With Retail Box,https://www.jumia.com.ng/generic-newest-upgraded-rf-learning-starter-kit-for-arduino-r3-uno-r3-learning-suits-with-retail-box-52007915.html,"₦ 12,999"
"Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds Headset/Headphones With AlexaVoice Control And Mic For Phone Call, Black",https://www.jumia.com.ng/sony-wf-1000xm3-industry-leading-noise-canceling-truly-wireless-earbuds-headsetheadphones-with-alexavoice-control-and-mic-for-phone-call-black-72206059.html,"₦ 102,000"
Wireless USB Adapter WiFi  Network Lan Card,https://www.jumia.com.ng/generic-wireless-usb-adapter-wifi-network-lan-card-58154168.html,"₦ 2,800"
Indoor Digital TV Antenna HD Signal Flat Panel UHF FM HDTV,https://www.jumia.com.ng/generic-indoor-digital-tv-antenna-hd-signal-flat-panel-uhf-fm-hdtv-57215177.html,"₦ 2,980"
Bluetooth Fingerprint Earpiece With Charging Powerbank,https://www.jumia.com.ng/generic-bluetooth-fingerprint-earpiece-with-charging-powerbank-43822765.html,"₦ 9,999 - ₦ 10,000"
Hp Type C Laptop Charger 65w,https://www.jumia.com.ng/hp-type-c-laptop-charger-65w-79449946.html,"₦ 19,000"
Type C USB 3.1 Male To HDMI USB Type C Charger Adapter Female Support 4K For Macbook 12 Inch Google,https://www.jumia.com.ng/generic-type-c-usb-3.1-male-to-hdmi-usb-type-c-charger-adapter-female-support-4k-for-macbook-12-inch-google-72630605.html,"₦ 6,800"
Amani 20''INCHES TINY FLAME LED TV NEW 2021,https://www.jumia.com.ng/amani-20inches-tiny-flame-led-tv-new-2021-71847761.html,"₦ 28,000"
Top Quality 2.6 X 3M Adjustable Photography Background Stand With Free Carry Bag,https://www.jumia.com.ng/generic-top-quality-2.6-x-3m-adjustable-photography-background-stand-with-free-carry-bag-71400732.html,"₦ 25,500"
T55 Series 6 Smartwatch Bluetooth & Phone Call - 2 Straps,https://www.jumia.com.ng/generic-t55-series-6-smartwatch-bluetooth-phone-call-2-straps-79269841.html,"₦ 18,500"
Polystar Bluetooth 2.1Channel Mega Bass Performance Home Theatre,https://www.jumia.com.ng/polystar-bluetooth-2.1channel-mega-bass-performance-home-theatre-67174784.html,"₦ 90,000"
Djack 3.1 D Jack Home Theatre System With Bass And Bluetooth Connection,https://www.jumia.com.ng/3.1-d-jack-home-theatre-system-with-bass-and-bluetooth-connection-djack-mpg1236981.html,"₦ 30,000"
Wifi Display TV HDMI AnyCast M9 Plus Dongle Wireless Receiver,https://www.jumia.com.ng/wifi-display-tv-hdmi-anycast-m9-plus-dongle-wireless-receiver-generic-mpg1608861.html,"₦ 4,400"
Polystar 40 Inches- Curve Smart TV With Inbuilt NETFLIX + (Free Hanger Inside) 2020 Model,https://www.jumia.com.ng/polystar-40-inches-curve-smart-tv-with-inbuilt-netflix-free-hanger-inside-2020-model-69910348.html,"₦ 146,000"
Type C & Micro USB To HDMI 1080P HD Audio Video Cable For HDTV Converter Adapters For TV PC Laptop Phone Tablet HSMALL,https://www.jumia.com.ng/generic-type-c-micro-usb-to-hdmi-1080p-hd-audio-video-cable-for-hdtv-converter-adapters-for-tv-pc-laptop-phone-tablet-hsmall-43611189.html,"₦ 3,541"
Proton Stabilizer 1500VA (90 - 270V),https://www.jumia.com.ng/proton-stabilizer-1500va-90-270v-32501070.html,"₦ 20,000"
FOR LG TV LCD 3D PLASMA LED  REPLACEMENT REMOTE CONTROL,https://www.jumia.com.ng/generic-for-lg-tv-lcd-3d-plasma-led-replacement-remote-control-79249856.html,"₦ 2,500"
Bluetooth Sunglasses Mini Camera Hidden 1080P Sport Video Recorder Polarized Cyling/skiing/Parachut,https://www.jumia.com.ng/generic-bluetooth-sunglasses-mini-camera-hidden-1080p-sport-video-recorder-polarized-cylingskiingparachut-77051246.html,"₦ 24,492 - ₦ 27,242"
WEST BIKING Portable Bicycle Pump Mini Hand Cycling Air Pump Ball Toy Tire Inflator ,https://www.jumia.com.ng/generic-west-biking-portable-bicycle-pump-mini-hand-cycling-air-pump-ball-toy-tire-inflator-65953209.html,₦ 816
Curved Screen Smart Watch SIM Card Camera Video Fitness,https://www.jumia.com.ng/generic-curved-screen-smart-watch-sim-card-camera-video-fitness-72197036.html,"₦ 6,006"
Canon EOS Camera 600D + 18-55mm Lens,https://www.jumia.com.ng/eos-camera-600d-18-55mm-lens-canon-mpg1579686.html,"₦ 181,000"
Wifi Security Camera Smart Bulb-1080Ip 360° + Free 32Gb Memory Card,https://www.jumia.com.ng/generic-wifi-security-camera-smart-bulb-1080ip-360-free-32gb-memory-card-62961744.html,"₦ 15,999"
LG CJ45 XBOOM 720W Hi-Fi Entertainment System With Bluetooth® Connectivity,https://www.jumia.com.ng/lg-cj45-xboom-720w-hi-fi-entertainment-system-with-bluetoothr-connectivity-77125324.html,"₦ 93,000"
LG 43-Inch LED FHD Tv + 12 Months Warranty,https://www.jumia.com.ng/lg-43-inch-led-fhd-tv-12-months-warranty-42320609.html,"₦ 167,500"
"Konka 55""INCHES UHD SMART 4K TV NEW 2021",https://www.jumia.com.ng/konka-55inches-uhd-smart-4k-tv-new-2021-77356881.html,"₦ 197,000"
EVKVO 3MP IR & LED Night Vision  WiFi Wireless Solar WiFi Camera IP66 Waterproof Outdoor Security IP Camera Two-Way Audio PIR Human Motion Detection CCTV,https://www.jumia.com.ng/generic-evkvo-3mp-ir-led-night-vision-wifi-wireless-solar-wifi-camera-ip66-waterproof-outdoor-security-ip-camera-two-way-audio-pir-human-motion-detection-cctv-78258333.html,"₦ 30,508"
Professional 3in Full HD Camcorder 16X Zoom 12MP Portable,https://www.jumia.com.ng/generic-professional-3in-full-hd-camcorder-16x-zoom-12mp-portable-49091634.html,"₦ 17,013"
D20 Bluetooth Rechargeable Smart Watch Clock Calories Heart Rate Sleep Monitor-Black Sliver,https://www.jumia.com.ng/generic-d20-bluetooth-rechargeable-smart-watch-clock-calories-heart-rate-sleep-monitor-black-sliver-77003307.html,"₦ 4,496"
Comica CVM-D02 Dual-head Lavalier Lapel Microphone Clip-on Omnidirectional Condenser Mic Cable Length 2.5m/8.2ft  For  Nikon Sony A7 A6300 Camera For IPhone 6 6plus Smartphone For GoPro Hero 4/3+/3 Action Camera For  Interview Livestream Teaching Podcast,https://www.jumia.com.ng/generic-comica-cvm-d02-dual-head-lavalier-lapel-microphone-clip-on-omnidirectional-condenser-mic-cable-length-2.5m8.2ft-for-nikon-sony-a7-a6300-camera-for-iphone-6-6plus-smartphone-for-gopro-hero-433-action-camera-for-interview-livestream-teaching-podcast-21707844.html,"₦ 12,116"
3 In 1 Fish Eye+Wide Angle+Telephoto Camera Clip-on Lens,https://www.jumia.com.ng/generic-3-in-1-fish-eyewide-angletelephoto-camera-clip-on-lens-70447122.html,"₦ 3,500"
"Polystar 65"" Andriod Smart 4K TV - 2021 Model- 65 Inch",https://www.jumia.com.ng/polystar-65-andriod-smart-4k-tv-2021-model-65-inch-72605396.html,"₦ 304,999"
Rechargeable A11 Home Theatre Subwoofer Bluetooth Fm Speaker,https://www.jumia.com.ng/generic-rechargeable-a11-home-theatre-subwoofer-bluetooth-fm-speaker-66332127.html,"₦ 11,550"
Micro USB Female To USB 3.1 Type-c Male Data Adapter ,https://www.jumia.com.ng/generic-micro-usb-female-to-usb-3.1-type-c-male-data-adapter-36468639.html,"₦ 2,000"
Felicity Solar Solar 5kva 48v Hybrid Inverter,https://www.jumia.com.ng/felicity-solar-solar-5kva-48v-hybrid-inverter-73448430.html,"₦ 285,000"
Toproad A11 Rechargable Mini Home Theater Bluetooth Fm Speaker.,https://www.jumia.com.ng/toproad-a11-rechargable-mini-home-theater-bluetooth-fm-speaker.-64772190.html,"₦ 9,800"
"16GB/32GB/64GB/128GB Memory Card,Storage Card -Black",https://www.jumia.com.ng/generic-16gb32gb64gb128gb-memory-cardstorage-card-black-63987545.html,"₦ 4,950 - ₦ 12,950"
CCTV Camera 2mp 1080 With Night Vision Dome,https://www.jumia.com.ng/generic-cctv-camera-2mp-1080-with-night-vision-dome-81214839.html,"₦ 7,800"
Qasa 5000i (5kva) Relay Automatic Voltage Stabilizer - AVR-Pro I Series,https://www.jumia.com.ng/qasa-5000i-5kva-relay-automatic-voltage-stabilizer-avr-pro-i-series-65141434.html,"₦ 42,999"
HRD-603 Portable Radio AM/FM/SW/BT/TF Pocket Radio USB MP3,https://www.jumia.com.ng/generic-hrd-603-portable-radio-amfmswbttf-pocket-radio-usb-mp3-63745810.html,"₦ 15,280"
Sony MHC-V90DW High Power All-in-One Music System With Lighting Effects,https://www.jumia.com.ng/sony-mhc-v90dw-high-power-all-in-one-music-system-with-lighting-effects-38716946.html,"₦ 515,000"
4K Full HD 1080P 24MP 18X Zoom 3'' LCD TFT Digital Camcorder Video DV Camera USA,https://www.jumia.com.ng/generic-4k-full-hd-1080p-24mp-18x-zoom-3-lcd-tft-digital-camcorder-video-dv-camera-usa-62143627.html,"₦ 19,350"
Hisense 32 Inch HD LED TV + Wall Bracket,https://www.jumia.com.ng/hisense-32-inch-hd-led-tv-wall-bracket-71840416.html,"₦ 96,500"
LG 1000W HiFi XBOOM Audio System With Blast Horn - ON7,https://www.jumia.com.ng/lg-1000w-hifi-xboom-audio-system-with-blast-horn-on7-77263588.html,"₦ 154,500"
LG Home Theatre,https://www.jumia.com.ng/generic-lg-home-theatre-83136626.html,"₦ 35,000"
D20 Bluetooth Rechargeable Smart Watch Clock Calories Heart Rate Sleep Monitor-Black,https://www.jumia.com.ng/generic-d20-bluetooth-rechargeable-smart-watch-clock-calories-heart-rate-sleep-monitor-black-77003306.html,"₦ 4,496"
LG 50'' Inch Smart  4K UHD  AI Thin Q TV + Magic Remote,https://www.jumia.com.ng/lg-50-inch-smart-4k-uhd-ai-thin-q-tv-magic-remote-66521764.html,"₦ 251,000"
"Aluminum Alloy 3110 Tripod Camera, Phone Stand",https://www.jumia.com.ng/generic-aluminum-alloy-3110-tripod-camera-phone-stand-71337033.html,"₦ 5,000"
Hidden Panorama Wireless Wifi Led Light Bulb,https://www.jumia.com.ng/generic-hidden-panorama-wireless-wifi-led-light-bulb-59431956.html,"₦ 13,455"
"Remote Control Holder And Organiser, Red",https://www.jumia.com.ng/generic-remote-control-holder-and-organiser-red-76820163.html,"₦ 2,350"
"Live Vlogging Kit For Mobile Phone & Digital Cameras Equipment For Filming YouTube, Instagram & Tiktok Videos",https://www.jumia.com.ng/live-vlogging-kit-for-mobile-phone-digital-cameras-equipment-for-filming-youtube-instagram-tiktok-videos-79445294.html,"₦ 20,500"
"24 Million PX Video Camera Digital 8X Zoom With WiFi Microphone 1080P HD 3"" Screen DIS Antishake For SONY CMOS Home Camcorder  RELAXING",https://www.jumia.com.ng/generic-24-million-px-video-camera-digital-8x-zoom-with-wifi-microphone-1080p-hd-3-screen-dis-antishake-for-sony-cmos-home-camcorder-relaxing-26095633.html,"₦ 39,399"
AILYONS Bluetooth Hometheater System,https://www.jumia.com.ng/bluetooth-hometheater-system-ailyons-mpg1598727.html,"₦ 39,000"
"Floating Wooden TV Wall Mount Shelf TV Console,Wooden Stand",https://www.jumia.com.ng/floating-wooden-tv-wall-mount-shelf-tv-consolewooden-stand-generic-mpg1576470.html,"₦ 11,000"
"Live Vlogging Kit For Mobile Phone & Digital Cameras Equipment For Filming YouTube, Instagram & Tiktok Videos",https://www.jumia.com.ng/live-vlogging-kit-for-mobile-phone-digital-cameras-equipment-for-filming-youtube-instagram-tiktok-videos-79445294.html,"₦ 20,500"
"24 Million PX Video Camera Digital 8X Zoom With WiFi Microphone 1080P HD 3"" Screen DIS Antishake For SONY CMOS Home Camcorder  RELAXING",https://www.jumia.com.ng/generic-24-million-px-video-camera-digital-8x-zoom-with-wifi-microphone-1080p-hd-3-screen-dis-antishake-for-sony-cmos-home-camcorder-relaxing-26095633.html,"₦ 39,399"
AILYONS Bluetooth Hometheater System,https://www.jumia.com.ng/bluetooth-hometheater-system-ailyons-mpg1598727.html,"₦ 39,000"
"Floating Wooden TV Wall Mount Shelf TV Console,Wooden Stand",https://www.jumia.com.ng/floating-wooden-tv-wall-mount-shelf-tv-consolewooden-stand-generic-mpg1576470.html,"₦ 11,000"
Extendable Mop Stick And Bucket,https://www.jumia.com.ng/generic-extendable-mop-stick-and-bucket-62322315.html,"₦ 6,995"
18W Fast Charger USB-C Power Adapter For Iphone 11pro Max,https://www.jumia.com.ng/generic-18w-fast-charger-usb-c-power-adapter-for-iphone-11pro-max-71294591.html,"₦ 5,000"
Smart Watch Bluetooth Touch Screen Pedometer Watch,https://www.jumia.com.ng/generic-smart-watch-bluetooth-touch-screen-pedometer-watch-69758807.html,"₦ 3,229"
LG Replacement Remote - DVD & Home Theater Remote Control,https://www.jumia.com.ng/generic-lg-replacement-remote-dvd-home-theater-remote-control-75033488.html,"₦ 2,300"
Q18 Bluetooth Smart Watch  GSM Camera TF Card Phone Wrist Watch For Android,https://www.jumia.com.ng/generic-q18-bluetooth-smart-watch-gsm-camera-tf-card-phone-wrist-watch-for-android-75882634.html,"₦ 7,800"
Dstv HD Single View Decoder  (Stand-Alone),https://www.jumia.com.ng/hd-single-view-decoder-stand-alone-dstv-mpg1433782.html,"₦ 12,499"
20W Iphone Charger USB-C For Iphone 11 And 12 13 Pro Max,https://www.jumia.com.ng/generic-20w-iphone-charger-usb-c-for-iphone-11-and-12-13-pro-max-81956757.html,"₦ 7,000"
Duracell Rechargeable AA R6 1.2V Replacement Battery,https://www.jumia.com.ng/duracell-rechargeable-aa-r6-1.2v-replacement-battery-45014379.html,"₦ 3,000"
TV Signal Finder Satellite Digital Sat DVB Full HD Freesat,https://www.jumia.com.ng/generic-tv-signal-finder-satellite-digital-sat-dvb-full-hd-freesat-35251805.html,"₦ 32,127"
Samsung Level U Pro Bluetooth,https://www.jumia.com.ng/samsung-level-u-pro-bluetooth-76537813.html,"₦ 12,500"
3D Enlarged Screen Phone Magnifier Bracket Cellphone Holder,https://www.jumia.com.ng/generic-3d-enlarged-screen-phone-magnifier-bracket-cellphone-holder-60726713.html,₦ 750
FST SOLAR FAN,https://www.jumia.com.ng/generic-fst-solar-fan-78426500.html,"₦ 18,450"
Watch 6 Smart Series - Latest Edition - Blue,https://www.jumia.com.ng/watch-6-smart-series-latest-edition-blue-fashion-mpg1590890.html,"₦ 9,500"
"Amani 55"" 4k UHD ANDROID LED TV+FREE WALL BRACKET-R",https://www.jumia.com.ng/amani-55-4k-uhd-android-led-tvfree-wall-bracket-r-70547387.html,"₦ 205,990"
Maxtron 2KVA Automatic Voltage Stabilizer - 2000watts AVR,https://www.jumia.com.ng/maxtron-2kva-automatic-voltage-stabilizer-2000watts-avr-45846215.html,"₦ 19,690"
"Amani 24""INCHES LED TV AMANI",https://www.jumia.com.ng/amani-24inches-led-tv-amani-30687415.html,"₦ 49,500"
8X Telephoto Mobile Phone Lens Universal Detachable,https://www.jumia.com.ng/generic-8x-telephoto-mobile-phone-lens-universal-detachable-44513925.html,"₦ 8,934"
Universal Professional Microphone Furry Windscreen Flexible Mount Fur Windshield For Rode VMGO Video Mic GO,https://www.jumia.com.ng/generic-universal-professional-microphone-furry-windscreen-flexible-mount-fur-windshield-for-rode-vmgo-video-mic-go-21708920.html,"₦ 5,738"
HOME THEATRE SYSTEM WITH DVD/PV-VT609/5.1Ch,https://www.jumia.com.ng/generic-home-theatre-system-with-dvdpv-vt6095.1ch-69011300.html,"₦ 46,990"
Type C USB 3.1 Male To HDMI USB 3.0 Type C Charger Adapter Female Support 4K For Macbook 12 Inch Google Chromebook,https://www.jumia.com.ng/generic-type-c-usb-3.1-male-to-hdmi-usb-3.0-type-c-charger-adapter-female-support-4k-for-macbook-12-inch-google-chromebook-71262681.html,"₦ 6,800"
Imax Universal Handsfree Earpiece IMAX Bluetooth Wireless Earphon,https://www.jumia.com.ng/imax-universal-handsfree-earpiece-imax-bluetooth-wireless-earphon-75692146.html,"₦ 3,200"
Gway GS-MARK V 5.1 MULTIMEDIA SPEAKER SYSTEM+BLUETOOTH ENABLING,https://www.jumia.com.ng/gway-gs-mark-v-5.1-multimedia-speaker-systembluetooth-enabling-67998146.html,"₦ 28,000"
LG 2350Watts XBoom Bluetooth HiFi Home Theater System CL87,https://www.jumia.com.ng/lg-2350watts-xboom-bluetooth-hifi-home-theater-system-cl87-65885482.html,"₦ 161,000"
Hidden HDlivecam Wifi Camera Secret Clock Micro Recorder Security Night Vision Camcorder 4k CCTV,https://www.jumia.com.ng/generic-hidden-hdlivecam-wifi-camera-secret-clock-micro-recorder-security-night-vision-camcorder-4k-cctv-63782999.html,"₦ 42,539 - ₦ 46,939"
Qasa Rechargeable Fan Replacement Battery 6V 7Ah,https://www.jumia.com.ng/qasa-rechargeable-fan-replacement-battery-6v-7ah-64157543.html,"₦ 4,499"
"Skyrun 43"" LED-43/CX FHD TV With Wall Bracket - Black",https://www.jumia.com.ng/skyrun-43-led-43cx-fhd-tv-with-wall-bracket-black-44171529.html,"₦ 174,990"
Duracell 2032 3V Lithium Coin Battery - Long Lasting Battery - 1 Count,https://www.jumia.com.ng/duracell-2032-3v-lithium-coin-battery-long-lasting-battery-1-count-53151656.html,"₦ 4,050"
Samsung Super Stereo Earpiece,https://www.jumia.com.ng/samsung-super-stereo-earpiece-69346671.html,"₦ 2,500"
T500+ PLUS Customized Wallpaper/Games/BLT Call/Fitness,https://www.jumia.com.ng/generic-t500-plus-customized-wallpapergamesblt-callfitness-79521261.html,"₦ 11,000"
Djack 3030,https://www.jumia.com.ng/djack-3030-72024696.html,"₦ 49,000"
P47 IMPROVED 5.0 Wireless Bluetooth Stereo Foldable Headset,https://www.jumia.com.ng/fashion-p47-improved-5.0-wireless-bluetooth-stereo-foldable-headset-76132457.html,"₦ 4,790"
Wristband Bracelet Strap Replacement For 116 Plus/D13/D18/D20-Black,https://www.jumia.com.ng/generic-wristband-bracelet-strap-replacement-for-116-plusd13d18d20-black-77867363.html,"₦ 2,300"
Bobo VR Z4 3D Cardboard Glasses Virtual Reality VR Glasses Headset,https://www.jumia.com.ng/bobo-vr-z4-3d-cardboard-glasses-virtual-reality-vr-glasses-headset-47226897.html,"₦ 8,579 - ₦ 9,731"
Oraimo Wireless Headphone Booming Bass - Black,https://www.jumia.com.ng/generic-oraimo-wireless-headphone-booming-bass-black-82280546.html,"₦ 14,800"
Andoer Lightweight Photography Tripod Stand Aluminum Alloy,https://www.jumia.com.ng/generic-andoer-lightweight-photography-tripod-stand-aluminum-alloy-60918675.html,"₦ 7,917"
Solar Powered 4G Intelligent PTZ CCTV Wireless Camera,https://www.jumia.com.ng/generic-solar-powered-4g-intelligent-ptz-cctv-wireless-camera-81170979.html,"₦ 110,000"
LG 720 WATTS XBOOM DJ SHARING+KARAOKE HOME THEATER,https://www.jumia.com.ng/lg-720-watts-xboom-dj-sharingkaraoke-home-theater-41537904.html,"₦ 99,000 - ₦ 100,000"
"Ring Light LED 18 Inches 48cm With Stand, Holder & Adapter",https://www.jumia.com.ng/generic-ring-light-led-18-inches-48cm-with-stand-holder-adapter-67560826.html,"₦ 33,000"
Adjustable Metal Tripod Light Stand Max. Height 2M/6.6ft,https://www.jumia.com.ng/generic-adjustable-metal-tripod-light-stand-max.-height-2m6.6ft-73218393.html,"₦ 6,139"
